Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_population,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,stage
SRR4895456,RNA-Seq,300,224858700,PRJNA352390,SAMN05977491,111502265,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324819,GSM2373970,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373970,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895457,RNA-Seq,300,410112900,PRJNA352390,SAMN05977490,202366309,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324820,GSM2373971,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373971,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895458,RNA-Seq,300,600386700,PRJNA352390,SAMN05977489,296298907,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2324821,GSM2373972,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373972,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895459,RNA-Seq,300,532759200,PRJNA352390,SAMN05977488,262626610,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2324822,GSM2373973,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373973,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895460,RNA-Seq,300,257427000,PRJNA352390,SAMN05977487,127281032,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324823,GSM2373974,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373974,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895461,RNA-Seq,300,388032900,PRJNA352390,SAMN05977486,190159559,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2324824,GSM2373975,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373975,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895462,RNA-Seq,300,529563600,PRJNA352390,SAMN05977485,262947020,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2324825,GSM2373976,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373976,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895463,RNA-Seq,300,377670000,PRJNA352390,SAMN05977454,185486300,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2324826,GSM2373977,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373977,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895464,RNA-Seq,300,218093100,PRJNA352390,SAMN05977453,107319848,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324827,GSM2373978,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373978,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895465,RNA-Seq,300,494994900,PRJNA352390,SAMN05977452,243603121,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324828,GSM2373979,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373979,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895466,RNA-Seq,300,130486800,PRJNA352390,SAMN05977451,64661974,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324829,GSM2373980,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373980,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895467,RNA-Seq,300,398472300,PRJNA352390,SAMN05977450,196215777,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324830,GSM2373981,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373981,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895468,RNA-Seq,300,918600,PRJNA352390,SAMN05977449,546452,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324831,GSM2373982,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373982,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895469,RNA-Seq,300,600955500,PRJNA352390,SAMN05977448,296909414,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324832,GSM2373983,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373983,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895470,RNA-Seq,300,185396400,PRJNA352390,SAMN05977447,91574728,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX2324833,GSM2373984,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373984,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895471,RNA-Seq,300,280992600,PRJNA352390,SAMN05977564,139406859,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324834,GSM2373985,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373985,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895472,RNA-Seq,300,185143800,PRJNA352390,SAMN05977563,91544374,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2324835,GSM2373986,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373986,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895473,RNA-Seq,300,302511600,PRJNA352390,SAMN05977562,149273615,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324836,GSM2373987,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373987,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895474,RNA-Seq,300,210904500,PRJNA352390,SAMN05977561,103544473,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324837,GSM2373988,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373988,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895475,RNA-Seq,300,670612200,PRJNA352390,SAMN05977560,329961660,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324838,GSM2373989,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373989,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895476,RNA-Seq,300,651939600,PRJNA352390,SAMN05977559,321998772,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324839,GSM2373990,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373990,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895477,RNA-Seq,300,479388000,PRJNA352390,SAMN05977558,236277244,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324840,GSM2373991,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373991,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895478,RNA-Seq,300,78945600,PRJNA352390,SAMN05977557,38903842,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324841,GSM2373992,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373992,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895479,RNA-Seq,300,853979400,PRJNA352390,SAMN05977556,419094222,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2324842,GSM2373993,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373993,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895480,RNA-Seq,300,924080400,PRJNA352390,SAMN05977555,453112277,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2324843,GSM2373994,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373994,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895481,RNA-Seq,300,217105800,PRJNA352390,SAMN05977554,107434982,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324844,GSM2373995,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373995,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895482,RNA-Seq,300,364195500,PRJNA352390,SAMN05977553,179336652,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2324845,GSM2373996,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373996,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895483,RNA-Seq,300,773100300,PRJNA352390,SAMN05977552,380913769,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324846,GSM2373997,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373997,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895484,RNA-Seq,300,495236100,PRJNA352390,SAMN05977551,245573636,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324847,GSM2373998,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373998,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895485,RNA-Seq,300,495087600,PRJNA352390,SAMN05977550,244031360,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2324848,GSM2373999,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2373999,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895486,RNA-Seq,300,71178000,PRJNA352390,SAMN05977549,35424297,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2324849,GSM2374000,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374000,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895487,RNA-Seq,300,664155900,PRJNA352390,SAMN05977548,326687605,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2324850,GSM2374001,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374001,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895488,RNA-Seq,300,369343500,PRJNA352390,SAMN05977547,182185802,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324851,GSM2374002,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374002,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895489,RNA-Seq,300,433920600,PRJNA352390,SAMN05977546,214509697,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2324852,GSM2374003,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374003,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895490,RNA-Seq,300,617127600,PRJNA352390,SAMN05977545,302938961,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2324853,GSM2374004,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374004,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895491,RNA-Seq,300,250446600,PRJNA352390,SAMN05977544,123596717,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324854,GSM2374005,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374005,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895492,RNA-Seq,300,273415200,PRJNA352390,SAMN05977536,134974273,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324855,GSM2374006,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374006,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895493,RNA-Seq,300,539478600,PRJNA352390,SAMN05977535,264632234,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324856,GSM2374007,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374007,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895494,RNA-Seq,300,212462400,PRJNA352390,SAMN05977534,107478508,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2324857,GSM2374008,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374008,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895495,RNA-Seq,300,440985900,PRJNA352390,SAMN05977533,217393186,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2324858,GSM2374009,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374009,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895496,RNA-Seq,300,583468500,PRJNA352390,SAMN05977532,289740595,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324859,GSM2374010,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374010,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895497,RNA-Seq,300,593036100,PRJNA352390,SAMN05977531,293256750,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2324860,GSM2374011,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374011,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895498,RNA-Seq,300,780486900,PRJNA352390,SAMN05977530,384670393,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2324861,GSM2374012,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374012,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895499,RNA-Seq,300,639646500,PRJNA352390,SAMN05977529,315300840,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2324862,GSM2374013,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374013,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895500,RNA-Seq,300,151902000,PRJNA352390,SAMN05977528,75044347,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324863,GSM2374014,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374014,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895501,RNA-Seq,300,401515500,PRJNA352390,SAMN05977527,197377052,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2324864,GSM2374015,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374015,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895502,RNA-Seq,300,555017100,PRJNA352390,SAMN05977526,275288164,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324865,GSM2374016,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374016,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895503,RNA-Seq,300,861771900,PRJNA352390,SAMN05977525,422540368,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2324866,GSM2374017,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374017,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895504,RNA-Seq,300,364893600,PRJNA352390,SAMN05977524,179823452,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2324867,GSM2374018,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374018,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895505,RNA-Seq,300,624162000,PRJNA352390,SAMN05977523,307544316,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324868,GSM2374019,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374019,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895506,RNA-Seq,300,180478800,PRJNA352390,SAMN05977522,89102505,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2324869,GSM2374020,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374020,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895507,RNA-Seq,300,822692400,PRJNA352390,SAMN05977521,403887949,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2324870,GSM2374021,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374021,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895508,RNA-Seq,300,898800,PRJNA352390,SAMN05977520,539594,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324871,GSM2374022,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374022,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895509,RNA-Seq,300,537043200,PRJNA352390,SAMN05977519,264176859,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324872,GSM2374023,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374023,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895510,RNA-Seq,300,448777200,PRJNA352390,SAMN05977518,221395786,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2324873,GSM2374024,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374024,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895511,RNA-Seq,300,253725000,PRJNA352390,SAMN05977517,125189813,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2324874,GSM2374025,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374025,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895512,RNA-Seq,300,182436900,PRJNA352390,SAMN05977516,90147666,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2324875,GSM2374026,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374026,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895513,RNA-Seq,300,386382600,PRJNA352390,SAMN05977515,190256922,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2324876,GSM2374027,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374027,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895514,RNA-Seq,300,399816600,PRJNA352390,SAMN05977514,197008347,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2324877,GSM2374028,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374028,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895515,RNA-Seq,300,864291300,PRJNA352390,SAMN05977513,412782124,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324878,GSM2374029,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374029,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895516,RNA-Seq,300,459940200,PRJNA352390,SAMN05977512,219563888,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324879,GSM2374030,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374030,Extravillous trophoblast of Week 24,SRP092548,Week 24
SRR4895517,RNA-Seq,300,565913100,PRJNA352390,SAMN05977511,271791971,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2324880,GSM2374031,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374031,Extravillous trophoblast of Week 24,SRP092548,Week 24
