1.NAME	2.Length	3.Num_Peaks	4.Num_Reads	5.RPKM
Srp9	11679.0	6	430.0	5.07358021606
Fbxo28	32505.0	2	36.0	0.152617404862
Capn2	54225.0	3	101.0	0.256669075994
Susd4	134749.0	17	1384.0	1.41534486406
C130074G19Rik	15111.0	3	50.0	0.45596187702
Mark1	107126.0	6	761.0	0.978907152679
Rab3gap2	86579.0	1	19.0	0.0302407647465
Iars2	46740.0	1	39.0	0.114981410793
Mir215	4111.0	1	39.0	1.30728074445
Eprs	69261.0	6	387.0	0.769970243124
Slc30a10	17914.0	1	52.0	0.400002317773
Spata17	84154.0	14	888.0	1.45408547477
Gpatch2	139919.0	3	126.0	0.124092515009
Esrrg	609879.0	49	5057.0	1.14261786006
9330162B11Rik	6415.0	3	285.0	6.12209315118
Kcnk2	139424.0	14	969.0	0.957718712132
Cenpf	51473.0	9	310.0	0.829915635899
Ptpn14	152426.0	14	2873.0	2.5973370292
Smyd2	45797.0	7	508.0	1.52854566073
Prox1	52902.0	11	1002.0	2.61004120959
Rps6kc1	142892.0	7	213.0	0.205410870271
Angel2	25384.0	14	1231.0	6.6826655736
Vash2	35353.0	9	192.0	0.748387783408
Mfsd7b	24359.0	1	15.0	0.0848561918426
Nenf	15322.0	5	191.0	1.71778831147
Tmem206	30961.0	15	2101.0	9.35110227679
Ppp2r5a	49061.0	14	1817.0	5.10352522014
Dtl	42170.0	12	490.0	1.60119495499
Ints7	49958.0	6	307.0	0.84680822153
Lpgat1	70232.0	2	47.0	0.0922177572649
Kcnh1	323287.0	1	15.0	0.0063937367636
Irf6	22924.0	9	1417.0	8.51787347043
Hsd11b1	46405.0	4	695.0	2.06381973793
Lamb3	45636.0	3	1448.0	4.37232790316
Camk1g	27937.0	1	128.0	0.631367083242
Oprm1	253609.0	6	172.0	0.0934577926546
Rgs17	100737.0	22	1534.0	2.09839904759
Mtrf1l	16057.0	2	114.0	0.978345333868
Fbxo5	10308.0	1	16.0	0.213893362007
Syne1	217744.0	7	162.0	0.102522821996
Esr1	395716.0	29	1857.0	0.646665999768
Ccdc170	55240.0	13	6010.0	14.9924474805
Akap12	97143.0	1	15.0	0.0212780331789
Ppp1r14c	102826.0	14	774.0	1.03726506932
H60c	15564.0	1	66.0	0.584351882499
B020014A21Rik	12105.0	6	1053.0	11.9871326553
Lrp11	39678.0	1	23.0	0.0798784808931
Nup43	15383.0	3	62.0	0.555395534377
Katna1	41151.0	7	574.0	1.92213210672
Ginm1	16971.0	2	38.0	0.308551667077
Zc3h12d	41928.0	8	1145.0	3.76316338131
Tab2	54476.0	14	1848.0	4.67464343157
Ust	318073.0	34	3101.0	1.34346604731
Sash1	167852.0	21	1987.0	1.63125960111
Stxbp5	149494.0	2	43.0	0.0396366030365
Adgb	140612.0	7	579.0	0.567424276135
Grm1	400273.0	6	442.0	0.152166028998
Epm2a	118033.0	5	2276.0	2.65717737687
Utrn	483548.0	4	123.0	0.0350523592532
Plagl1	44908.0	13	1590.0	4.87893626018
Zc2hc1b	32380.0	6	619.0	2.63430186086
Ltv1	18500.0	4	116.0	0.864048249884
Phactr2	120444.0	21	1718.0	1.9655754689
Aig1	220122.0	22	1697.0	1.06235612528
Hivep2	189000.0	7	818.0	0.596407688629
Gpr126	146452.0	10	580.0	0.545738283631
Vta1	54157.0	3	188.0	0.478360140202
1700016L04Rik	57411.0	1	19.0	0.0456047651319
Gm20125	148689.0	1	16.0	0.0148283516304
Heca	51602.0	2	69.0	0.184261367672
Abracl	15992.0	2	273.0	2.35240232511
Reps1	73216.0	9	1023.0	1.92540178155
Ect2l	85869.0	9	400.0	0.641911742179
Ccdc28a	25297.0	11	1641.0	8.9390485154
Nhsl1	67911.0	15	3511.0	7.12430391893
D10Bwg1379e	159748.0	15	906.0	0.781527927839
Gm4922	11067.0	2	39.0	0.485608669056
4930444F02Rik	34845.0	6	457.0	1.80728841734
Perp	16002.0	2	80.0	0.68891787763
Gm20139	44710.0	8	585.0	1.80302990621
Ifngr1	22268.0	2	563.0	3.48400617659
Il22ra2	16654.0	3	154.0	1.27424780622
Slc35d3	7543.0	1	30.0	0.54806097762
Pex7	51585.0	21	2547.0	6.80388938084
Map3k5	212225.0	27	1633.0	1.06033079942
Map7	136671.0	35	3131.0	3.15688258679
Bclaf1	34033.0	5	86.0	0.348216985534
Mtfr2	17851.0	2	160.0	1.23512003561
Pde7b	331065.0	49	5024.0	2.09116400564
Ahi1	131883.0	5	225.0	0.235096105309
Myb	40055.0	7	577.0	1.98504707824
Hbs1l	76911.0	11	582.0	1.04276455528
4930455C13Rik	26968.0	6	133.0	0.67960198001
Aldh8a1	23279.0	3	102.0	0.603792321158
1700020N01Rik	33231.0	7	186.0	0.771296335228
Sgk1	121719.0	10	232.0	0.26265238168
4930444G20Rik	5771.0	1	53.0	1.26554190245
E030030I06Rik	8967.0	2	77.0	1.18330115785
Raet1a	219531.0	42	3276.0	2.05636295465
Raet1e	14394.0	2	38.0	0.36379257621
Raet1b	204239.0	39	3106.0	2.09562953235
Raet1c	204238.0	39	3106.0	2.09563979307
H60b	19375.0	13	1079.0	7.67417091883
Slc2a12	62870.0	3	77.0	0.168771456695
Taar8a	5035.0	2	59.0	1.61474619859
Taar8b	5035.0	4	118.0	3.22949239718
Moxd1	83267.0	1	17.0	0.0281337573593
Ctgf	7241.0	3	179.0	3.40648293422
Enpp1	74692.0	1	22.0	0.0405882499653
Med23	47544.0	12	661.0	1.91583223521
Arg1	16264.0	8	1400.0	11.8618493521
Akap7	134074.0	1	20.0	0.0205559315711
Epb4.1l2	119151.0	12	318.0	0.367774117837
Smlr1	12330.0	1	24.0	0.268225398487
L3mbtl3	103734.0	2	30.0	0.0398521598915
Arhgap18	150137.0	19	2080.0	1.90909409955
Lama2	639657.0	29	2430.0	0.523492966214
Ptprk	526578.0	1	15.0	0.00392536713857
Themis	218355.0	15	1528.0	0.964299512567
2310057J18Rik	18019.0	2	83.0	0.634744784575
Soga3	59633.0	2	58.0	0.134027238466
Rspo3	86761.0	3	50.0	0.0794140215494
Rnf217	111839.0	6	1716.0	2.11434446105
Nkain2	1204597.0	1	23.0	0.00263110265498
Dse	60159.0	1	34.0	0.0778807351864
Tspyl4	7900.0	5	2473.0	43.1368828637
Nt5dc1	118917.0	22	2673.0	3.09746742954
Col10a1	11105.0	4	1185.0	14.7045426556
Frk	131831.0	26	4852.0	5.07171662349
Hs3st5	331588.0	1	17.0	0.00706483218343
Hdac2	31345.0	2	34.0	0.14947287121
Fam229b	19088.0	1	21.0	0.151603979879
Wisp3	16824.0	3	199.0	1.62995476082
Fyn	199576.0	30	2952.0	2.03826089857
Traf3ip2	46374.0	13	1684.0	5.00402261242
E130307A14Rik	114597.0	37	3106.0	3.73490824417
Rev3l	147046.0	30	1361.0	1.27543004721
AA474331	10479.0	5	942.0	12.3874751562
G630090E17Rik	17242.0	1	19.0	0.151851013281
AI317395	27696.0	12	2687.0	13.3691054844
Slc16a10	70853.0	2	73.0	0.141976462373
Rpf2	27734.0	6	848.0	4.21342313064
Gtf3c6	12463.0	2	133.0	1.47055333362
Amd1	18731.0	5	444.0	3.26643289317
Amd2	18722.0	5	444.0	3.26800312584
Cdk19	138511.0	37	2780.0	2.76574582347
Slc22a16	37771.0	12	1518.0	5.53815392979
Ddo	23921.0	9	1927.0	11.1007958972
Mettl24	131802.0	39	2046.0	2.13912105792
Fig4	119070.0	1	15.0	0.0173596369958
Ccdc162	52905.0	11	1223.0	3.18552833442
5730435O14Rik	12461.0	5	294.0	3.25121858206
Cep57l1	94824.0	33	4105.0	5.96549689669
Sesn1	101863.0	21	1610.0	2.1780164097
Armc2	107392.0	12	873.0	1.12019607668
Foxo3	94957.0	10	319.0	0.462930112713
Lace1	169981.0	11	287.0	0.232666175406
Snx3	37316.0	6	268.0	0.989672365493
Nr2e1	25618.0	5	177.0	0.952093892174
Sec63	75019.0	9	1901.0	3.49190628903
Scml4	104271.0	14	1149.0	1.51847702089
Sobp	176031.0	48	4205.0	3.2917631416
Pdss2	222763.0	22	956.0	0.591379912015
Bend3	40278.0	7	677.0	2.31618105582
F830002L21Rik	41487.0	6	272.0	0.903459329058
1700027J07Rik	23679.0	7	989.0	5.75552133493
Rtn4ip1	50056.0	1	18.0	0.0495527883273
Aim1	58540.0	11	591.0	1.39119015882
Speer5-ps1	53139.0	9	490.0	1.27067485748
Atg5	99934.0	31	3087.0	4.25672008412
Prdm1	25513.0	1	20.0	0.108023986574
Popdc3	33146.0	1	71.0	0.295174581898
Bves	37947.0	7	700.0	2.54198115611
Lin28b	97583.0	3	129.0	0.18216598181
Hace1	138517.0	1	27.0	0.0268603966211
Grik2	693292.0	1	15.0	0.00298144501465
Sim1	97502.0	6	359.0	0.507379198907
Rfx6	56670.0	2	46.0	0.111855244922
Slc35f1	425122.0	7	1833.0	0.59415618011
Mcm9	97116.0	3	329.0	0.466827944907
Fam184a	121764.0	8	1248.0	1.41236651633
Man1a	173764.0	7	1100.0	0.872337643702
Gja1	17120.0	2	616.0	4.95825302917
Pkib	94132.0	3	229.0	0.335235444379
Smpdl3a	21287.0	1	15.0	0.0971020800063
Gcc2	54067.0	9	846.0	2.15620388607
Sh3rf3	329558.0	44	4888.0	2.04385966335
Sept10	61736.0	6	182.0	0.406241825225
P4ha1	54009.0	1	15.0	0.0382716209723
Micu1	165572.0	20	3193.0	2.65744177472
Anapc16	19204.0	1	15.0	0.107634449963
Ascc1	101186.0	10	299.0	0.407195054093
Spock2	31657.0	12	546.0	2.37670139199
Mir6906	4058.0	2	221.0	7.50467630915
Chst3	41733.0	3	83.0	0.274062882449
Psap	22140.0	1	104.0	0.647302757054
Cdh23	397741.0	96	9130.0	3.16316721197
4632428N05Rik	29834.0	2	42.0	0.193994554396
Gm17455	7833.0	6	639.0	11.2415051991
Slc29a3	44711.0	6	211.0	0.65030906215
Unc5b	72987.0	23	1756.0	3.31536029866
Mir6408	4091.0	5	820.0	27.6207906986
Pldi	13907.0	2	57.0	0.564797980367
Sgpl1	53024.0	3	122.0	0.317058264441
Adamts14	80327.0	4	116.0	0.198997754464
Prf1	10428.0	3	618.0	8.16656055392
Pald1	67867.0	6	229.0	0.464973887903
Npffr1	34902.0	4	158.0	0.623818868796
Sar1a	16977.0	7	1053.0	8.54710730942
Aifm2	27998.0	3	123.0	0.605382463468
H2afy2	49218.0	7	868.0	2.43023066916
Mir5108	4085.0	2	639.0	21.5556206179
Col13a1	144611.0	22	1147.0	1.09298404581
Gm5424	5550.0	2	93.0	2.3090944609
Tspan15	49823.0	14	3410.0	9.43140161758
Mir7662	4061.0	1	48.0	1.62877082657
Hk1	115054.0	1	15.0	0.0179655811801
Supv3l1	24316.0	1	16.0	0.0906733334252
Ddx50	39176.0	4	118.0	0.415062646003
Stox1	70678.0	4	174.0	0.339247558424
Ccar1	52441.0	1	29.0	0.0762041752773
Tet1	79445.0	14	1618.0	2.80649118169
Slc25a16	29862.0	3	58.0	0.267646048873
Dna2	31160.0	2	73.0	0.32283242261
Rufy2	42520.0	7	715.0	2.3172053365
Hnrnph3	13186.0	8	758.0	7.92150805722
Pbld2	38301.0	20	2162.0	7.7785260515
Mypn	92158.0	17	3083.0	4.60990756844
Herc4	78085.0	3	157.0	0.277066342579
Sirt1	24028.0	7	1167.0	6.69275561087
Dnajc12	30398.0	14	979.0	4.43802163646
Ctnna3	1577570.0	71	8337.0	0.728237261655
Lrrtm3	165759.0	10	1454.0	1.20875705681
Egr2	8320.0	10	407.0	6.74097655991
Rtkn2	68267.0	9	631.0	1.27370916895
Arid5b	187134.0	34	3072.0	2.26214398724
1700040L02Rik	114920.0	24	2833.0	3.397055883
Tmem26	62909.0	12	1009.0	2.21019259024
Rhobtb1	83128.0	6	1722.0	2.85454930914
Ank3	497729.0	20	1286.0	0.356040790945
Ccdc6	100080.0	1	18.0	0.0247843162721
Fam13c	122065.0	1	15.0	0.0169336990709
Phyhipl	39127.0	5	188.0	0.662114399594
D630013N20Rik	54877.0	11	1363.0	3.42260853032
4933407G14Rik	17595.0	3	173.0	1.35490412821
Lrrc75b	14206.0	2	47.0	0.455908596947
Ggt1	16590.0	4	401.0	3.33080893235
Ggt5	31588.0	10	898.0	3.91747236383
Susd2	11390.0	2	183.0	2.21400756107
Cabin1	122248.0	16	2035.0	2.29389949032
Gstt1	18772.0	1	15.0	0.110111441354
Gstt4	11600.0	2	255.0	3.02924169057
Gstt2	7037.0	3	227.0	4.44518704751
Mif	4898.0	3	320.0	9.00291047598
Derl3	6544.0	2	52.0	1.0949941199
Smarcb1	28846.0	3	188.0	0.898098527106
Mmp11	13240.0	3	94.0	0.978344037497
Chchd10	6162.0	2	44.0	0.983971946253
Gm867	6950.0	1	101.0	2.00257275479
Gm5134	59076.0	15	910.0	2.12266786191
Zfp280b	14358.0	1	68.0	0.652629495484
Slc5a4b	56398.0	12	1564.0	3.82142006475
Slc5a4a	45815.0	5	278.0	0.836158943042
S100b	11484.0	1	35.0	0.419978051772
Dip2a	86243.0	22	2994.0	4.78387336512
Pcnt	95659.0	21	3220.0	4.63854494698
1700094J05Rik	16493.0	6	1201.0	10.0344848703
2610028H24Rik	16138.0	4	384.0	3.27893832034
Ybey	13548.0	8	889.0	9.04228741087
Mcm3ap	50887.0	14	1199.0	3.24686378386
Spatc1l	11929.0	3	678.0	7.83208494967
Pcbp3	204094.0	19	1876.0	1.2666433013
Col18a1	118352.0	8	1720.0	2.00264780801
Adarb1	131547.0	6	420.0	0.439966972707
Fam207a	33159.0	3	1093.0	4.54224411867
Itgb2	39327.0	2	214.0	0.749850506604
Pttg1ip	20966.0	1	19.0	0.124879098111
Sumo3	16098.0	2	48.0	0.410885720382
Ube2g2	27670.0	1	32.0	0.15936485548
Tspear	204201.0	15	1569.0	1.05880702251
Gm2696	4723.0	4	87.0	2.53835898098
Krtap10-10	5305.0	2	48.0	1.24683097582
1700009J07Rik	6692.0	1	39.0	0.803082955835
Lrrc3	8962.0	3	98.0	1.50685988065
Trpm2	66151.0	6	603.0	1.25612434399
Aire	17589.0	3	189.0	1.48071811424
Dnmt3l	17664.0	10	1644.0	12.825210184
Icosl	14158.0	7	839.0	8.16604533965
D10Jhu81e	11702.0	6	323.0	3.80359407851
Pwp2	18240.0	2	40.0	0.302194733493
Rrp1	16682.0	1	70.0	0.578231380716
Pdxk	32202.0	6	126.0	0.539187025886
Ilvbl	14003.0	1	256.0	2.51924619075
Olfr1357	10406.0	3	298.0	3.94624619882
Casp14	10299.0	4	1009.0	13.5004374851
Ccdc105	10144.0	1	35.0	0.475456225015
Slc1a6	38330.0	9	688.0	2.47343984736
Olfr1353	11304.0	4	501.0	6.10741330812
Olfr1352	7672.0	2	84.0	1.50876786649
Olfr1351	4960.0	1	24.0	0.666778057127
2610008E11Rik	37227.0	2	69.0	0.25541287492
Vmn2r80	50118.0	1	18.0	0.0494914875397
Shc2	23981.0	5	1169.0	6.71736513969
Arid3a	31678.0	3	382.0	1.66171806985
Sbno2	49689.0	9	581.0	1.61126736124
Dos	12934.0	1	38.0	0.404857765732
Efna2	14529.0	1	48.0	0.455257645172
Mum1	22547.0	5	1343.0	8.20803088434
Ndufs7	11341.0	7	244.0	2.96476455581
Gamt	6818.0	2	51.0	1.03077745998
Dazap1	27423.0	5	585.0	2.93962976723
Mir6911	4069.0	1	29.0	0.982114316961
Rps15	5684.0	2	63.0	1.52734875155
Apc2	20437.0	11	1920.0	12.9460064133
2310011J03Rik	6294.0	5	992.0	21.7188420853
Pcsk4	12191.0	4	273.0	3.08585169249
Reep6	10297.0	3	234.0	3.13153217856
Adamtsl5	12656.0	1	75.0	0.81661345492
Mex3d	11297.0	2	1077.0	13.1372452824
Mbd3	10939.0	4	305.0	3.84214677157
Uqcr11	7825.0	3	76.0	1.33838475194
Tcf3	28489.0	12	437.0	2.11376141432
Onecut3	26355.0	6	896.0	4.6848611433
Atp8b3	23540.0	9	1447.0	8.47059283731
Rexo1	24635.0	8	1135.0	6.34884945268
Klf16	14176.0	6	301.0	2.92593399692
Abhd17a	10693.0	5	937.0	12.0751284176
Scamp4	16902.0	2	434.0	3.5383709938
Csnk1g2	21992.0	4	207.0	1.29705189541
Btbd2	18455.0	3	1215.0	9.0722281303
Mknk2	10648.0	2	50.0	0.64707362168
Mob3a	20568.0	14	2524.0	16.9102107811
Izumo4	6690.0	6	953.0	19.6299194237
Ap3d1	39234.0	10	713.0	2.50425573001
Dot1l	43142.0	9	1081.0	3.45284555999
Plekhj1	6528.0	7	914.0	19.2938005215
Sf3a2	10188.0	7	914.0	12.3625765414
Amh	6401.0	2	403.0	8.6757884369
Jsrp1	9003.0	3	84.0	1.28571221501
Oaz1	6635.0	1	29.0	0.602294371623
Oaz1-ps	6522.0	1	29.0	0.612729708021
Mir1982	4074.0	1	29.0	0.98090897293
Lingo3	15237.0	4	255.0	2.30617599335
Lsm7	6385.0	2	209.0	4.51062911211
Sppl2b	17434.0	11	680.0	5.3748160469
Tmprss9	23679.0	12	793.0	4.61489223316
Lmnb2	20883.0	4	264.0	1.74205865043
Gng7	56742.0	7	964.0	2.34112244418
Slc39a3	9373.0	1	84.0	1.23495861215
Sgta	20082.0	4	214.0	1.46844790724
Thop1	16278.0	3	201.0	1.70155796124
Creb3l3	18540.0	3	345.0	2.56425434052
Mir5615-1	4060.0	1	99.0	3.3601672534
Mir5615-2	4060.0	3	242.0	8.21374217499
Map2k2	22751.0	12	1929.0	11.683782702
Zbtb7a	19387.0	5	501.0	3.56105637979
Pias4	17750.0	9	1336.0	10.3719361555
Eef2	9879.0	1	17.0	0.237130638125
Snord37	4053.0	1	17.0	0.577994960286
Atcayos	17680.0	12	743.0	5.7910629675
Nmrk2	7868.0	5	208.0	3.64292909029
Atcay	30267.0	16	3514.0	15.9986786214
Zfr2	22961.0	9	2577.0	15.4659055644
Matk	9683.0	1	17.0	0.24193055603
Mrpl54	6205.0	1	16.0	0.355328408633
Apba3	9076.0	1	16.0	0.242927806916
Mir3057	4091.0	1	16.0	0.538942257533
Tjp3	22394.0	14	2264.0	13.9314551997
Pip5k1c	31003.0	11	1485.0	6.60046401098
Tbxa2r	10472.0	5	179.0	2.35545673478
Gipc3	9505.0	3	168.0	2.43561642751
Mfsd12	10466.0	3	960.0	12.639859214
4930404N11Rik	5797.0	1	122.0	2.90006855506
Dohh	7925.0	2	172.0	2.99075549998
Mir6913	4066.0	2	172.0	5.82925168159
Smim24	6016.0	6	342.0	7.8337554983
Nfic	34983.0	5	186.0	0.732668682388
Mir1191b	4058.0	4	140.0	4.75409358951
Celf5	27482.0	8	993.0	4.97912062017
Ncln	13905.0	4	244.0	2.4180794554
S1pr4	6393.0	1	36.0	0.775978217586
Gna15	25912.0	4	268.0	1.42523209288
Gna11	20315.0	7	495.0	3.35768620448
Tle2	19559.0	6	638.0	4.49495932439
Tle6	13996.0	2	191.0	1.88053390314
BC025920	7529.0	2	657.0	12.0248538447
Ankrd24	23073.0	5	802.0	4.78985135766
Gm10778	18305.0	3	568.0	4.27592753524
Zfp433	21152.0	17	2184.0	14.2282972705
Zfp781	32570.0	10	1589.0	6.72291890616
Zfp873	17460.0	5	326.0	2.57291296118
AU041133	29053.0	9	1170.0	5.54940743515
1190007I07Rik	7378.0	3	182.0	3.39926068339
Glt8d2	44218.0	3	739.0	2.30301664642
Hcfc2	46386.0	7	591.0	1.75570801314
Txnrd1	42519.0	4	1066.0	3.45482375343
Chst11	214395.0	9	1746.0	1.12222856939
Slc41a2	110679.0	28	3129.0	3.89575889213
Aldh1l2	50694.0	9	473.0	1.28574935254
A230046K03Rik	56533.0	4	298.0	0.726383491853
Appl2	52631.0	8	185.0	0.484375134759
1500009L16Rik	43898.0	14	793.0	2.48931689801
Polr3b	108742.0	2	36.0	0.0456201720129
Ric8b	104725.0	10	470.0	0.618442351705
Fhl4	9477.0	1	180.0	2.6172991163
Tmem263	19121.0	7	1917.0	13.8153930586
Mterfd3	12595.0	5	207.0	2.26476897848
Cry1	57355.0	8	998.0	2.3977891531
Btbd11	65882.0	7	840.0	1.75696959287
Prdm4	28978.0	2	194.0	0.922539681957
Ascl4	5157.0	8	513.0	13.7079328324
Rtcb	23157.0	2	249.0	1.48172901584
Bpifc	56170.0	1	15.0	0.0367992162559
Fbxo7	30400.0	1	21.0	0.0951913410504
Syn3	454151.0	26	3014.0	0.914523157711
4930486F22Rik	21732.0	1	16.0	0.101454664806
Nt5dc3	63385.0	2	37.0	0.0804390556677
Stab2	170733.0	4	66.0	0.0532694481981
1700113H08Rik	176554.0	7	957.0	0.746940676159
Pah	66343.0	1	67.0	0.139165450729
Pmch	5303.0	1	32.0	0.831534141266
Spic	11754.0	3	486.0	5.69773592461
Arl1	15789.0	7	941.0	8.21271463443
Slc5a8	47524.0	15	2197.0	6.37043081906
Ano4	312797.0	14	1746.0	0.769189583448
Elk3	67744.0	5	1719.0	3.49668712469
Hal	31976.0	2	30.0	0.129285212478
Amdhd1	20696.0	2	33.0	0.219724891264
Ccdc38	47695.0	9	936.0	2.70429913766
Snrpf	10630.0	5	377.0	4.88719670972
4933408J17Rik	19833.0	5	377.0	2.61941718471
Ntn4	108924.0	45	3633.0	4.59614319023
Gm15915	13105.0	7	539.0	5.6676558853
Usp44	30533.0	14	914.0	4.12504273423
Metap2	36713.0	10	419.0	1.5726999853
Vezt	71649.0	25	2395.0	4.60624589796
Fgd6	113339.0	22	2988.0	3.6328958773
Nr2c1	53284.0	12	652.0	1.68617447272
Ndufa12	25940.0	5	185.0	0.982773620567
Gm4792	9041.0	2	91.0	1.38700062615
Tmcc3	80098.0	8	2621.0	4.50917492069
Cep83os	19121.0	6	449.0	3.23584323594
Cep83	105547.0	14	1466.0	1.91399064456
Plxnc1	157601.0	9	905.0	0.79130032562
Cradd	153352.0	5	1240.0	1.11425341767
2310039L15Rik	30941.0	1	16.0	0.0712586139933
Mrpl42	25122.0	9	614.0	3.36795200471
Ube2n	34497.0	6	496.0	1.98130840486
Eea1	108856.0	18	1511.0	1.91277473444
4930459C07Rik	26502.0	8	873.0	4.53928371696
Btg1	9811.0	2	134.0	1.88210243557
4930556N09Rik	29292.0	9	471.0	2.21576458012
Dcn	39813.0	5	235.0	0.813382253062
Gm10754	289677.0	16	1861.0	0.885287012632
Poc1b	94818.0	1	16.0	0.0232531035834
Dusp6	8259.0	1	43.0	0.717451790088
Gm20110	52964.0	22	4229.0	11.0029374054
Gm18409	7190.0	6	2239.0	42.9118202755
Csl	5954.0	1	15.0	0.347163583657
Cep290	89367.0	7	138.0	0.212791189021
Alx1	24931.0	1	19.0	0.105018457783
Ppfia2	467159.0	1	17.0	0.00501459583148
Acss3	162583.0	1	15.0	0.0127135799997
Otogl	153825.0	1	15.0	0.0134374254971
Pawr	86203.0	1	36.0	0.0575482146216
Syt1	517326.0	36	2743.0	0.730656472343
Nav3	320781.0	2	30.0	0.0128873716155
Osbpl8	136446.0	4	307.0	0.310048261812
Bbs10	7058.0	2	161.0	3.14337327205
Nap1l1	27695.0	10	903.0	4.49301754905
4933440J02Rik	11555.0	4	206.0	2.45668234404
Gm20758	23856.0	3	1331.0	7.68833261098
Krr1	19736.0	5	309.0	2.15750135428
Glipr1	15817.0	1	154.0	1.3416781289
Glipr1l1	22322.0	6	1785.0	11.0193721564
Glipr1l2	28745.0	6	382.0	1.83127170001
Caps2	54880.0	1	26.0	0.0652846348451
Kcnc2	199182.0	1	38.0	0.0262896764867
1700010J16Rik	62674.0	2	41.0	0.0901463563422
Trhde	406550.0	2	32.0	0.0108464532066
Thap2	18470.0	1	16.0	0.119372646214
Tspan8	36610.0	7	1296.0	4.87817085007
Ptprr	101579.0	1	25.0	0.033914686715
Ptprb	92165.0	1	15.0	0.0224272986176
Myrfl	124335.0	1	29.0	0.0321407741643
Rab3ip	48597.0	1	34.0	0.0964098020059
4933412E12Rik	16718.0	5	133.0	1.09627384836
D630029K05Rik	8368.0	1	43.0	0.708106397507
Best3	42727.0	1	44.0	0.141906408894
Cct2	16817.0	2	43.0	0.352347882163
Frs2	82348.0	22	1391.0	2.32769357696
Yeats4	13367.0	1	25.0	0.257725739644
9530003J23Rik	8929.0	1	22.0	0.339524870244
Cpsf6	36306.0	1	17.0	0.0645241440544
Cpm	61853.0	18	2007.0	4.47134662078
Mdm2	25884.0	9	768.0	4.08866532326
Nup107	46063.0	14	1448.0	4.33179680413
Rap1b	35378.0	1	19.0	0.0740068735086
4933411E08Rik	26849.0	5	545.0	2.79717811344
Mdm1	31213.0	2	46.0	0.203083225892
Il22	9083.0	3	97.0	1.4716148246
Iltifb	9409.0	2	247.0	3.61747233742
Ifng	8846.0	1	52.0	0.810043129165
Tmevpg1	58491.0	18	1551.0	3.65404999797
Cand1	45244.0	7	173.0	0.52691048837
1700025F24Rik	17421.0	4	152.0	1.202326007
Grip1	627128.0	54	3422.0	0.751926771527
Irak3	63884.0	2	44.0	0.0949100734583
Hmga2	119661.0	1	23.0	0.026486644478
4921513I03Rik	17155.0	13	789.0	6.33779248004
Msrb3	121871.0	22	1313.0	1.48462266163
Tbc1d30	51370.0	2	107.0	0.287029111088
Rassf3	69900.0	21	1542.0	3.03989744271
Tbk1	44338.0	1	16.0	0.0497273845362
Xpot	42937.0	6	448.0	1.43779858201
D930020B18Rik	56214.0	1	20.0	0.0490272168758
BC048403	16923.0	1	67.0	0.545568368356
Srgap1	270325.0	68	6544.0	3.33586766006
Gm9079	5768.0	3	90.0	2.15015115509
Tmem5	19843.0	3	88.0	0.611120811652
Gm4489	14862.0	1	18.0	0.166896405094
Avpr1a	8955.0	4	919.0	14.1417011498
A130077B15Rik	8869.0	5	144.0	2.23737907093
Ppm1h	271032.0	7	456.0	0.231844077835
Mon2	88445.0	2	78.0	0.121527076498
Usp15	87680.0	24	1103.0	1.73351141327
Fam19a2	481129.0	76	7219.0	2.0676034165
Lrig3	53141.0	2	38.0	0.0985384231003
Cdk4	7680.0	3	67.0	1.20216842418
R3hdm2	82518.0	11	1044.0	1.74342608408
Stac3	11099.0	1	18.0	0.223480887694
Lrp1	86991.0	27	1901.0	3.01133816024
Stat6	22002.0	1	219.0	1.37161961938
Nab2	9786.0	3	195.0	2.74587734541
1700012D01Rik	5729.0	1	49.0	1.17860693405
Tmem194	22102.0	5	668.0	4.1648236983
Myo1a	19685.0	4	295.0	2.06508689609
Tac2	10377.0	8	2064.0	27.4087740241
Zbtb39	11802.0	7	276.0	3.22259111833
Gpr182	6197.0	3	77.0	1.71222550951
Rdh1	12537.0	4	134.0	1.47286487959
Rdh9	20293.0	8	751.0	5.09970924226
Rdh18-ps	26350.0	2	420.0	2.19644536465
Rdh19	15249.0	9	1127.0	10.1843727378
BC089597	14844.0	5	796.0	7.38947962709
Rdh7	8673.0	7	438.0	6.95915481738
Sdr9c7	17225.0	8	601.0	4.80802785964
Naca	17292.0	1	70.0	0.557833442812
Ptges3	22273.0	9	1058.0	6.54573900168
Atp5b	11082.0	5	271.0	3.36979032541
Mir677	4078.0	3	142.0	4.79836031956
Baz2a	40521.0	10	371.0	1.26166916496
Rbms2	54828.0	8	281.0	0.706245428812
Gls2	19370.0	10	887.0	6.31023790632
Mip	9974.0	14	1535.0	21.2075622274
Timeless	24879.0	16	2375.0	13.1547448199
Il23a	5945.0	3	408.0	9.45714479007
Pan2	22024.0	5	479.0	2.99702971615
Mir8105	4089.0	1	57.0	1.92092088847
Smarcc2	34939.0	1	57.0	0.224810255387
Myl6b	8529.0	1	18.0	0.290821241941
Esyt1	19610.0	1	16.0	0.112433083915
Erbb3	24134.0	5	312.0	1.78146387352
Ikzf4	17579.0	2	810.0	6.34954472741
Rab5b	23086.0	3	202.0	1.20574206409
Cdk2	11113.0	4	178.0	2.20719356863
Pmel	17981.0	5	134.0	1.02693437492
Dgka	27921.0	3	247.0	1.21903933322
