gene_id	DOG_iv	DOG_length	DOG_read_count	RPKM
AGPAT5	chr8:6619021-6629021,	10000	12.0	0.0471711148307
AGPAT6	chr8:41482520-41492520,	10000	2.0	0.00786185247179
AGPAT9	chr4:84527027-84537027,	10000	12.0	0.0471711148307
AGPS	chr2:178408564-178414880,chr2:178417524-178418564,	7356	1.0	0.00534383664477
AGR2	chr7:16824161-16832263,	8102	1.5	0.00727769606744
AGR3	chr7:16889029-16899029,	10000	3.0	0.0117927787077
AGRN	chr1:991499-997125,chr1:997125-1001499,	10000	393.180555556	1.54556376128
AGRP	chr16:67515089-67516473,	1384	7.92063492063	0.224966991434
AGT	chr1:230829731-230838271,	8540	0.0138888888889	6.39299739119e-05
AGTPBP1	chr9:88151453-88161453,	10000	25.0	0.0982731558974
AGTR1	chr3:148460790-148470790,	10000	10.0	0.0393092623589
AGTR2	chrX:115306225-115316225,	10000	0	0.0
AGTRAP	chr1:11810828-11820828,	10000	9.0	0.035378336123
AGXT	chr2:241818536-241825464,	6928	1.0	0.00567396974003
AGXT2	chr5:34988205-34998205,	10000	0	0.0
AHCTF1	chr1:246992401-247002401,	10000	2.0	0.00786185247179
AHCTF1P1	chr2:162345577-162355577,	10000	3.0	0.0117927787077
AHCY	chr20:32858070-32867148,chr20:32867148-32868070,	10000	68.5	0.269268447159
AHCYL1	chr1:110566364-110574198,	7834	11.0	0.0551955432663
AHCYL2	chr7:129070052-129074273,	4221	0	0.0
AHDC1	chr1:27850755-27860755,	10000	24.0	0.0943422296615
AHI1	chr6:135595109-135605109,	10000	4.0	0.0157237049436
AHNAK	chr11:62191013-62200678,chr11:62200678-62201013,	10000	3.0	0.0117927787077
AHNAK2	chr14:105399573-105403590,	4017	0	0.0
AHR	chr7:17385775-17395775,	10000	6.0	0.0235855574154
AHRR	chr5:438405-441642,chr5:443258-443333,	3312	7.72222222222	0.0916530372365
AHSA1	chr14:77935815-77940737,	4922	2.0	0.0159728819012
AHSG	chr3:186339107-186349107,	10000	1.0	0.00393092623589
AHSP	chr16:31540124-31550124,	10000	2.0	0.00786185247179
AICDA	chr12:8744761-8754761,	10000	5.0	0.0196546311795
AIDA	chr1:222841351-222841354,	3	0	0.0
AIF1L	chr9:133998539-134000947,	2408	5.0	0.0816222225061
AIFM1	chrX:129253337-129263337,	10000	20.3333333333	0.0799288334632
AIFM3	chr22:21335649-21336557,	908	10.0	0.432921391618
AIG1	chr6:143661480-143671480,	10000	3.0	0.0117927787077
AIM1	chr6:107018334-107018902,	568	2.52777777778	0.174938520866
AIM1L	chr1:26647014-26648349,	1335	3.56944444444	0.105102792616
AIMP1	chr4:107270381-107279339,	8958	4.0	0.0175526958513
AIP	chr11:67258579-67259238,	659	0.333333333333	0.019883289003
AIPL1	chr17:6317056-6327056,	10000	7.0	0.0275164836513
AIRE	chr21:45718102-45719916,	1814	2.08333333333	0.0451456982255
AJAP1	chr1:4843851-4853851,	10000	9.0	0.035378336123
AJUBA	chr14:23430382-23433901,chr14:23433901-23440382,	10000	2.0	0.00786185247179
AK1	chr9:130618758-130621693,chr9:130621693-130628758,	10000	3.5	0.0137582418256
AK2	chr1:33463540-33473540,	10000	73.0	0.28695761522
AK3	chr9:4706594-4709556,	2962	14.6666666667	0.194644108012
AK4	chr1:65697828-65707828,	10000	6.0	0.0235855574154
AK5	chr1:78025654-78030189,	4535	20.0833333333	0.174081812358
AK6	chr5:68637552-68647552,	10000	8.0	0.0314474098872
AK7	chr14:96955764-96965764,	10000	9.0	0.035378336123
AK8	chr9:135590964-135600964,	10000	1.0	0.00393092623589
AK9	chr6:109804440-109814058,	9618	12.6111111111	0.0515422619364
AKAP1	chr17:55198710-55208710,	10000	30.1944444444	0.118692133845
AKAP10	chr17:19797764-19807764,	10000	103.0	0.404885402297
AKAP11	chr13:42897403-42907403,	10000	2.0	0.00786185247179
AKAP12	chr6:151679694-151685249,	5555	1.5	0.0106145622931
AKAP13	chr15:86292589-86298171,chr15:86301956-86302558,	6184	8.80555555556	0.0559734627344
AKAP14	chrX:119054679-119059012,	4333	16.0	0.145153057407
AKAP2	chr9:112934791-112944791,	10000	3.5	0.0137582418256
AKAP3	chr12:4723054-4724673,	1619	3.5	0.0849798753899
AKAP4	chrX:49945410-49955410,	10000	1.0	0.00393092623589
AKAP5	chr14:64941221-64943554,chr14:64943554-64951221,	10000	71.6944444444	0.281825572635
AKAP6	chr14:33302268-33312268,	10000	1.0	0.00393092623589
AKAP7	chr6:131604675-131614675,	10000	17.0	0.0668257460102
AKAP8	chr19:15454331-15464331,	10000	688.472222222	2.70633352102
AKAP8L	chr19:15490612-15490858,	246	0.555555555556	0.088774305237
AKAP9	chr7:91739987-91741462,	1475	2.5	0.066625868405
AKIRIN1	chr1:39471737-39481737,	10000	76.0	0.298750393928
AKIRIN2	chr6:88377172-88384577,	7405	10.0	0.0530847567305
AKNA	chr9:117088759-117092068,chr9:117095536-117096432,	4205	0.5	0.00467410967407
AKNAD1	chr1:109352148-109358519,	6371	2.51388888889	0.015510770346
AKR1A1	chr1:46035723-46045723,	10000	14.0277777778	0.055142159698
AKR1B1	chr7:134117106-134127106,	10000	6.0	0.0235855574154
AKR1B10	chr7:134226166-134233848,	7682	2.0	0.0102341219367
AKR1B15	chr7:134264592-134274592,	10000	0	0.0
AKR1C1	chr10:5020158-5029967,	9809	8.0	0.0320597511338
AKR1C2	chr10:5020158-5029967,	9809	8.0	0.0320597511338
AKR1C3	chr10:5149878-5159878,	10000	1.0	0.00393092623589
AKR1C4	chr10:5260910-5270910,	10000	4.0	0.0157237049436
AKR1C6P	chr10:4903858-4913858,	10000	16.0	0.0628948197743
AKR1CL1	chr10:5186654-5196654,	10000	1.0	0.00393092623589
AKR1D1	chr7:137803050-137808503,chr7:137808567-137813050,	9936	5.0	0.0197812310582
AKR1E2	chr10:4890251-4900251,	10000	11.0	0.0432401885948
AKR7A2	chr1:19619201-19619740,chr1:19622230-19629201,	7510	25.5	0.133473527317
AKR7A3	chr1:19600568-19609056,	8488	7.0	0.0324181004374
AKR7L	chr1:19586622-19592475,	5853	174.5	1.17195733498
AKT1	chr14:105225996-105235686,	9690	9.0	0.0365101507978
AKT1S1	chr19:50363999-50364459,chr19:50370822-50372289,	1927	18.0902777778	0.36902723161
AKT2	chr19:40726223-40728114,chr19:40732597-40736223,	5517	13.9166666667	0.0991578577419
ALAD	chr9:116138591-116143513,chr9:116143513-116148591,	10000	24.0	0.0943422296615
ALAS1	chr3:52248343-52252625,chr3:52252625-52255095,	6752	3.16666666667	0.0184359198465
ALAS2	chrX:55025487-55026755,chrX:55034306-55035487,	2449	12.0	0.192613780444
ALB	chr4:74287129-74297129,	10000	5.0	0.0196546311795
ALCAM	chr3:105295757-105305757,	10000	4.0	0.0157237049436
ALDH16A1	chr19:49974305-49977465,	3160	5.0	0.062198199935
ALDH18A1	chr10:97355685-97365685,	10000	9.0	0.035378336123
ALDH1A1	chr9:75505577-75515577,	10000	3.0	0.0117927787077
ALDH1A2	chr15:58235621-58245621,	10000	0	0.0
ALDH1A3	chr15:101456830-101459459,	2629	0	0.0
ALDH1B1	chr9:38398662-38406524,	7862	0	0.0
ALDH1L1	chr3:125820391-125822403,	2012	0	0.0
ALDH1L1-AS2	chr3:125929011-125939011,	10000	4.0	0.0157237049436
ALDH1L2	chr12:105403561-105413561,	10000	88.0	0.345921508759
ALDH2	chr12:112247789-112257789,	10000	6.0	0.0235855574154
ALDH3A1	chr17:19631297-19641297,	10000	2.0	0.00786185247179
ALDH3A2	chr17:19580908-19581627,	719	0	0.0
ALDH3B1	chr11:67796749-67798083,chr11:67804114-67806461,	3681	3.75	0.0400461107976
ALDH3B2	chr11:67419632-67429632,	10000	3.0	0.0117927787077
ALDH4A1	chr1:19187923-19197923,	10000	3.0	0.0117927787077
ALDH5A1	chr6:24537435-24544331,	6896	0.5	0.00285014953299
ALDH7A1	chr5:125867532-125877532,	10000	2.0	0.00786185247179
ALDH8A1	chr6:135228527-135238527,	10000	3.0	0.0117927787077
ALDOB	chr9:104172942-104182841,	9899	17.3472222222	0.0688864036299
ALDOC	chr17:26898887-26900132,	1245	0.5	0.015786852353
ALG10	chr12:34181236-34191236,	10000	27.0	0.106135008369
ALG10B	chr12:38723528-38733528,	10000	1.0	0.00393092623589
ALG11	chr13:52607736-52613780,	6044	4.08333333333	0.0265573827431
ALG12	chr22:50286853-50293726,chr22:50293726-50296853,	10000	140.0	0.550329673025
ALG13	chrX:111003875-111007541,chrX:111007541-111013875,	10000	17.5	0.0687912091281
ALG14	chr1:95438278-95438826,chr1:95438826-95448278,	10000	8.0	0.0314474098872
ALG1L9P	chr11:71495408-71498556,	3148	1.0	0.0124870591992
ALG2	chr9:101968706-101978706,	10000	28.0	0.110065934605
ALG5	chr13:37513907-37523907,	10000	7.0	0.0275164836513
ALG6	chr1:63904233-63906440,	2207	2.5	0.044527936519
ALG8	chr11:77801987-77811987,	10000	10.0	0.0393092623589
ALG9	chr11:111642918-111652918,	10000	8.0	0.0314474098872
ALK	chr2:29406679-29415639,	8960	3.5	0.015355180609
ALKBH1	chr14:78128748-78138748,	10000	21.0	0.0825494509538
ALKBH2	chr12:109525831-109525992,	161	0	0.0
ALKBH3	chr11:43942494-43951825,	9331	3.0	0.0126382796138
ALKBH5	chr17:18113267-18123267,	10000	27.0833333333	0.106462585555
ALKBH6	chr19:36490021-36494001,chr19:36499672-36500021,	4329	12.8333333333	0.116532424796
ALKBH7	chr19:6375261-6375304,chr19:6375860-6378915,chr19:6378915-6379579,	3762	16.6666666667	0.174150550943
ALKBH8	chr11:107363452-107373452,	10000	8.61111111111	0.0338496425869
ALLC	chr2:3750260-3751181,	921	0	0.0
ALMS1	chr2:73837046-73847046,	10000	6.0	0.0235855574154
ALMS1P	chr2:73912694-73917635,chr2:73917635-73922694,	10000	5.0	0.0196546311795
ALOX12	chr17:6915653-6915735,chr17:6922973-6924055,	1164	0	0.0
ALOX12B	chr17:7965953-7975953,	10000	3.0	0.0117927787077
ALOX12P2	chr17:6803668-6813668,	10000	14.0	0.0550329673025
ALOX15	chr17:4524213-4534213,	10000	10.0	0.0393092623589
ALOX15B	chr17:7952451-7962451,	10000	8.0	0.0314474098872
ALOX15P1	chr17:6564701-6566617,chr17:6566617-6568821,chr17:6568821-6574701,	10000	13.0	0.0511020410666
ALOX5	chr10:45941567-45950032,	8465	2.5	0.0116093509625
ALOX5AP	chr13:31338565-31348565,	10000	8.0	0.0314474098872
ALOXE3	chr17:7991021-7991373,chr17:7991465-7999217,	8104	1.0	0.00485059999493
ALPI	chr2:233324742-233334536,chr2:233334536-233334742,	10000	6.0	0.0235855574154
ALPK1	chr4:113363764-113373764,	10000	3.0	0.0117927787077
ALPK2	chr18:56138481-56148481,	10000	3.55555555556	0.0139766266165
ALPL	chr1:21904905-21912707,chr1:21912707-21914905,	10000	1.0	0.00393092623589
ALPP	chr2:233247599-233250459,chr2:233251754-233257599,	8705	2.0	0.00903142156437
ALPPL2	chr2:233275424-233285424,	10000	3.0	0.0117927787077
ALS2	chr2:202563417-202564985,	1568	0	0.0
ALS2CL	chr3:46700484-46710484,	10000	5.0	0.0196546311795
ALS2CR11	chr2:202345574-202352143,	6569	0.5	0.00299202788544
ALS2CR12	chr2:202152434-202152993,	559	4.0	0.281282736021
ALX1	chr12:85695561-85705561,	10000	4.0	0.0157237049436
ALX3	chr1:110597263-110602996,	5733	141.111111111	0.967551663776
ALX4	chr11:44272277-44276980,chr11:44276980-44282277,	10000	11.875	0.0466797490512
ALYREF	chr17:79835710-79845710,	10000	134.0	0.52674411561
AMACR	chr5:33984780-33987090,	2310	0.5	0.00850849834609
AMBN	chr4:71473004-71483004,	10000	1.0	0.00393092623589
AMBP	chr9:116818875-116822407,	3532	0.5	0.00556473136452
AMBRA1	chr11:46408107-46412104,chr11:46412104-46415387,chr11:46415387-46417961,	9854	3.0	0.01196750427
AMD1	chr6:111216915-111226915,	10000	264.194444444	1.03852887304
AMDHD1	chr12:96362370-96366439,	4069	1.0	0.00966066904865
AMELY	chrY:6723958-6733958,	10000	1.0	0.00393092623589
AMER1	chrX:63394996-63404996,	10000	4.0	0.0157237049436
AMER2	chr13:25725816-25735816,	10000	0	0.0
AMER3	chr2:131525707-131535707,	10000	5.0	0.0196546311795
AMFR	chr16:56391356-56395363,	4007	3.5	0.0343355174086
AMH	chr19:2252072-2252249,chr19:2256422-2258678,chr19:2258678-2260717,chr19:2260717-2262072,	5827	2.66666666667	0.0179894799423
AMHR2	chr12:53825318-53835318,	10000	4.0	0.0157237049436
AMICA1	chr11:118054441-118064441,	10000	8.0	0.0314474098872
AMIGO1	chr1:110043063-110045420,chr1:110045420-110049445,	6382	33.9166666667	0.208906165519
AMIGO2	chr12:47459489-47469489,	10000	6.0	0.0235855574154
AMMECR1	chrX:109427413-109431016,chrX:109431016-109437413,	10000	2.5	0.00982731558974
AMMECR1L	chr2:128615729-128619206,	3477	1.0	0.011305511176
AMN	chr14:103397179-103398715,	1536	21.0833333333	0.539563985287
AMN1	chr12:31822016-31824070,	2054	4.5	0.0861205845254
AMOT	chrX:112008104-112013945,chrX:112013945-112018104,	10000	0	0.0
AMOTL1	chr11:94609918-94619918,	10000	3.0	0.0117927787077
AMOTL2	chr3:134064186-134074186,	10000	1.0	0.00393092623589
AMPD1	chr1:115212732-115215719,	2987	1.0	0.0131601146163
AMPD2	chr1:110174677-110184677,	10000	4.0	0.0157237049436
AMPD3	chr11:10529126-10529433,chr11:10530723-10533224,	2808	6.0	0.0839941503396
AMPH	chr7:38418238-38423296,	5058	1.0	0.00777170074317
AMT	chr3:49449526-49449638,chr3:49453909-49454210,	413	0.703703703704	0.0669783862272
AMTN	chr4:71398460-71408460,	10000	1.0	0.00393092623589
AMY2A	chr1:104168400-104178400,	10000	0	0.0
AMY2B	chr1:104122156-104124008,chr1:104124008-104132156,	10000	5.0	0.0196546311795
AMZ1	chr7:2755070-2757740,chr7:2757740-2765070,	10000	9.5	0.037343799241
AMZ2	chr17:66253305-66255322,	2017	0	0.0
AMZ2P1	chr17:62952667-62962667,	10000	77.0	0.302681320164
ANAPC1	chr2:112515213-112525213,	10000	4.0	0.0157237049436
ANAPC10	chr4:145905726-145915726,	10000	4.0	0.0157237049436
ANAPC11	chr17:79858409-79859814,chr17:79859814-79860071,	1662	2.5	0.0591294560153
ANAPC13	chr3:134186545-134196545,	10000	11.0	0.0432401885948
ANAPC16	chr10:73995618-74005618,	10000	113.0	0.444194664656
ANAPC1P1	chr2:87122165-87132165,	10000	2.0	0.00786185247179
ANAPC2	chr9:140064491-140065379,chr9:140066498-140069235,	3625	0.0277777777778	0.000301220401218
ANAPC4	chr4:25420120-25430120,	10000	5.0	0.0196546311795
ANAPC5	chr12:121736111-121746047,	9936	6.0	0.0237374772699
ANAPC7	chr12:110800704-110810704,	10000	21.0	0.0825494509538
ANG	chr14:21168761-21172345,	3584	0	0.0
ANGEL1	chr14:77253067-77253585,	518	10.2777777778	0.779945681725
ANGEL2	chr1:213164927-213165523,	596	1.5	0.0989327072792
ANGPT1	chr8:108251709-108261709,	10000	0	0.0
ANGPT4	chr20:843296-853296,	10000	2.0	0.00786185247179
ANGPTL5	chr11:101751404-101761404,	10000	7.0	0.0275164836513
ANGPTL6	chr19:10193012-10194813,chr19:10194813-10196805,	3793	1.5	0.0155454504451
ANHX	chr12:133784897-133793697,chr12:133793697-133794897,	10000	8.75	0.0343956045641
ANK1	chr8:41500743-41503828,chr8:41504878-41507958,chr8:41507958-41510743,	8950	1.0	0.00439209635295
ANK2	chr4:114304896-114314896,	10000	5.0	0.0196546311795
ANK3	chr10:61776055-61786055,	10000	3.0	0.0117927787077
ANKAR	chr2:190611376-190611385,	9	0	0.0
ANKDD1A	chr15:65251041-65255361,	4320	135.305555556	1.23119481064
ANKDD1B	chr5:74967671-74970023,	2352	0.5	0.00835656087563
ANKFN1	chr17:54560007-54570007,	10000	2.0	0.00786185247179
ANKFY1	chr17:4060995-4066664,	5669	10.5	0.0728077711711
ANKH	chr5:14699842-14704908,	5066	49.7222222222	0.385816004422
ANKHD1	chr5:139929163-139929441,	278	1.4	0.197960314038
ANKHD1-EIF4EBP3	chr5:139929163-139929441,chr5:139929441-139929651,chr5:139937678-139937852,	662	4.78888888889	0.284362069095
ANKIB1	chr7:92030698-92040698,	10000	6.0	0.0235855574154
ANKK1	chr11:113271140-113280316,	9176	3.5	0.0149937247446
ANKLE1	chr19:17398455-17400162,chr19:17400162-17402939,	4484	1.0	0.00876656163223
ANKLE2	chr12:133299323-133302252,	2929	14.5694444444	0.195532302523
ANKMY1	chr2:241408838-241417495,chr2:241417495-241418838,	10000	21.5	0.0845149140717
ANKMY2	chr7:16629400-16631114,chr7:16631114-16639400,	10000	7.0	0.0275164836513
ANKRA2	chr5:72838024-72848024,	10000	1.0	0.00393092623589
ANKRD1	chr10:92668312-92671856,	3544	1.5	0.016637667477
ANKRD10	chr13:111522655-111530886,	8231	0	0.0
ANKRD11	chr16:89324028-89334028,	10000	50.0	0.196546311795
ANKRD12	chr18:9285983-9295983,	10000	20.0	0.0786185247179
ANKRD13A	chr12:110477235-110478982,	1747	1.0	0.0225010087916
ANKRD13B	chr17:27948441-27951779,	3338	17.25	0.203141035258
ANKRD13C	chr1:70717701-70724684,	6983	28.0694444444	0.1580107627
ANKRD13D	chr11:67069955-67070918,	963	0	0.0
ANKRD16	chr10:5893688-5903688,	10000	5.83333333333	0.0229304030427
ANKRD17	chr4:73935472-73940501,	5029	10.0	0.0781651667507
ANKRD18A	chr9:38561360-38571360,	10000	35.6944444444	0.140312228142
ANKRD18B	chr9:33573001-33583001,	10000	2.0	0.00786185247179
ANKRD18DP	chr3:197774403-197780591,chr3:197780591-197784403,	10000	4.0	0.0157237049436
ANKRD19P	chr9:95600739-95607312,	6573	34.5	0.206324288968
ANKRD2	chr10:99343641-99344101,	460	0	0.0
ANKRD20A1	chr9:67969840-67979840,	10000	0	0.0
ANKRD20A11P	chr21:15306095-15316095,	10000	7.0	0.0275164836513
ANKRD20A19P	chr13:24471641-24476242,chr13:24476242-24481422,	9781	1.5	0.00602841156716
ANKRD20A4	chr9:69425109-69435109,	10000	0	0.0
ANKRD20A5P	chr18:14227049-14237049,	10000	1.0	0.00393092623589
ANKRD20A8P	chr2:95416672-95421070,	4398	0	0.0
ANKRD20A9P	chr13:19398542-19408542,	10000	1.0	0.00393092623589
ANKRD23	chr2:97501121-97503650,	2529	4.88888888889	0.0759899628221
ANKRD24	chr19:4224811-4229539,	4728	0	0.0
ANKRD26	chr10:27283044-27293044,	10000	21.0	0.0825494509538
ANKRD26P1	chr16:46493248-46503248,	10000	0	0.0
ANKRD26P3	chr13:19826939-19836939,	10000	41.0	0.161167975672
ANKRD27	chr19:33078358-33087906,	9548	2.69444444444	0.0110930690803
ANKRD28	chr3:15698743-15708743,	10000	20.0	0.0786185247179
ANKRD29	chr18:21169977-21179977,	10000	1.0	0.00393092623589
ANKRD30A	chr10:37521495-37531495,	10000	0	0.0
ANKRD30B	chr18:14852737-14862737,	10000	1.0	0.00393092623589
ANKRD30BL	chr2:132895163-132905163,	10000	0	0.0
ANKRD30BP2	chr21:14490571-14500571,	10000	0	0.0
ANKRD30BP3	chr10:45681489-45691489,	10000	3.0	0.0117927787077
ANKRD31	chr5:74354121-74364121,	10000	6.0	0.0235855574154
ANKRD32	chr5:94031573-94032288,chr5:94032288-94041573,	10000	10.5	0.0412747254769
ANKRD33	chr12:52285505-52295505,	10000	4.0	0.0157237049436
ANKRD33B	chr5:10657928-10667928,	10000	4.0	0.0157237049436
ANKRD34B	chr5:79842573-79848382,chr5:79848382-79852573,	10000	3.5	0.0137582418256
ANKRD34C	chr15:79590581-79600581,	10000	7.0	0.0275164836513
ANKRD36	chr2:97930257-97940257,	10000	62.0	0.243717426625
ANKRD36B	chr2:98111260-98121260,	10000	0	0.0
ANKRD36BP2	chr2:89106109-89111883,chr2:89111968-89116109,	9915	1.0	0.0039646255531
ANKRD39	chr2:97509758-97511121,chr2:97511121-97513723,	3965	7.5	0.0743554773498
ANKRD40	chr17:48769063-48770550,	1487	1.0	0.0264352806718
ANKRD42	chr11:82960013-82960134,chr11:82960134-82970013,	10000	13.7361111111	0.0539956395458
ANKRD44	chr2:197841385-197851385,	10000	22.0	0.0864803771897
ANKRD46	chr8:101511979-101521979,	10000	16.0	0.0628948197743
ANKRD49	chr11:94232744-94242744,	10000	29.0	0.113996860841
ANKRD50	chr4:125575203-125585203,	10000	5.0	0.0196546311795
ANKRD52	chr12:56623638-56623819,	181	0	0.0
ANKRD53	chr2:71212629-71213067,chr2:71222001-71222629,	1066	5.44444444444	0.20076650569
ANKRD54	chr22:38216861-38219388,chr22:38221502-38223183,chr22:38223183-38226861,	7886	8.16666666667	0.0407082985795
ANKRD55	chr5:55385506-55395506,	10000	11.0	0.0432401885948
ANKRD62	chr18:12129748-12139748,	10000	0	0.0
ANKRD62P1-PARP4P3	chr22:17129720-17134598,	4878	4.5	0.0362631571577
ANKRD63	chr15:40569688-40570097,chr15:40570097-40573644,	3956	0	0.0
ANKRD65	chr1:1343799-1347426,chr1:1347426-1353799,	10000	36.0	0.141513344492
ANKRD66	chr6:46726954-46736954,	10000	2.0	0.00786185247179
ANKRD7	chr7:117882784-117892784,	10000	9.0	0.035378336123
ANKRD9	chr14:102968818-102973197,	4379	7.5	0.0673257519278
ANKS1A	chr6:35059190-35069190,	10000	13.0	0.0511020410666
ANKS4B	chr16:21263750-21269838,	6088	1.0	0.00645684335725
ANKS6	chr9:101484290-101494290,	10000	2.0	0.00786185247179
ANKUB1	chr3:149470286-149478889,	8603	2.0	0.00913850107147
ANKZF1	chr2:220110151-220110191,	40	0	0.0
ANLN	chr7:36493401-36503401,	10000	6.0	0.0235855574154
ANO1	chr11:70035652-70045652,	10000	5.0	0.0196546311795
ANO1-AS2	chr11:69911477-69918539,	7062	2.44444444444	0.013606529027
ANO10	chr3:43397817-43402634,chr3:43402634-43407817,	10000	19.5	0.0766530615999
ANO2	chr12:5661816-5671816,	10000	2.0	0.00786185247179
ANO3	chr11:26684836-26688565,	3729	1.0	0.0105415023757
ANO4	chr12:101522419-101532419,	10000	1.0	0.00393092623589
ANO5	chr11:22304913-22314913,	10000	2.0	0.00786185247179
ANO6	chr12:45834187-45844187,	10000	16.0	0.0628948197743
ANO7	chr2:242164791-242166681,	1890	0	0.0
ANO9	chr11:417397-417929,	532	5.0	0.369447954501
ANP32A	chr15:69060874-69070874,	10000	7.0	0.0275164836513
ANP32AP1	chr15:35530264-35540264,	10000	0	0.0
ANP32B	chr9:100778224-100788224,	10000	67.0	0.263372057805
ANP32D	chr12:48866843-48876285,	9442	1.0	0.00416323473405
ANPEP	chr15:90318125-90319588,chr15:90321982-90328125,	7606	0.5	0.00258409560603
ANTXR1	chr2:69476459-69486459,	10000	2.0	0.00786185247179
ANTXR2	chr4:80812770-80822770,	10000	13.0	0.0511020410666
ANXA1	chr9:75785307-75795307,	10000	5.27777777778	0.0207465551339
ANXA10	chr4:169108893-169118893,	10000	14.0	0.0550329673025
ANXA11	chr10:81904879-81914784,chr10:81914784-81914879,	10000	58.25	0.228976453241
ANXA13	chr8:124683033-124693033,	10000	0	0.0
ANXA2	chr15:60629349-60639349,	10000	4.0	0.0157237049436
ANXA2P2	chr9:33625532-33635532,	10000	2.0	0.00786185247179
ANXA2P3	chr10:66586634-66596634,	10000	8.47222222222	0.0333036806097
ANXA3	chr4:79531605-79541605,	10000	0	0.0
ANXA4	chr2:70053596-70056817,	3221	5.13888888889	0.0627152845597
ANXA5	chr4:122579151-122589151,	10000	2.05555555556	0.00808023726267
ANXA6	chr5:150470266-150480266,	10000	95.8333333333	0.376713764273
ANXA7	chr10:75125188-75135188,	10000	44.8611111111	0.176345718638
AOAH	chr7:36542548-36552548,	10000	65.1111111111	0.255946974915
AOC1	chr7:150558379-150568379,	10000	4.0	0.0157237049436
AOC2	chr17:41002724-41003200,chr17:41010147-41012724,	3053	3.61111111111	0.0464952879377
AOC3	chr17:41010147-41012724,chr17:41012724-41016690,chr17:41016690-41019161,	9014	2.5	0.0109022804412
AOC4P	chr17:41021234-41026690,	5456	0.5	0.00360238841266
AOX1	chr2:201536217-201546217,	10000	2.0	0.00786185247179
AP1AR	chr4:113191211-113196781,	5570	13.0714285714	0.0922492307218
AP1B1	chr22:29713668-29718778,chr22:29718778-29719146,chr22:29719146-29719151,chr22:29719151-29723668,	10000	12.5694444444	0.0494095589373
AP1B1P1	chr22:32529456-32535518,chr22:32535518-32539456,	10000	5.5	0.0216200942974
